id,label
23598,1
23599,1
23600,0
23601,0
23602,0
23603,0
23604,0
23605,0
23606,0
23607,1
23608,0
23609,0
23610,0
23611,1
23612,0
23613,0
23614,0
23615,1
23616,1
23617,1
23618,0
23619,0
23620,0
23621,1
23622,0
23623,0
23624,1
23625,1
23626,0
23627,1
23628,0
23629,1
23630,0
23631,0
23632,0
23633,0
23634,0
23635,0
23636,0
23637,1
23638,1
23639,0
23640,0
23641,1
23642,1
23643,1
23644,0
23645,0
23646,0
23647,1
23648,0
23649,1
23650,0
23651,0
23652,1
23653,0
23654,1
23655,0
23656,1
23657,0
23658,0
23659,0
23660,0
23661,0
23662,0
23663,1
23664,1
23665,0
23666,1
23667,0
23668,0
23669,1
23670,0
23671,1
23672,0
23673,1
23674,0
23675,0
23676,0
23677,0
23678,0
23679,1
23680,1
23681,0
23682,1
23683,1
23684,1
23685,0
23686,1
23687,1
23688,1
23689,1
23690,0
23691,0
23692,0
23693,1
23694,1
23695,1
23696,0
23697,0
23698,0
23699,0
23700,1
23701,1
23702,0
23703,0
23704,1
23705,0
23706,1
23707,1
23708,1
23709,0
23710,1
23711,0
23712,1
23713,0
23714,1
23715,0
23716,0
23717,1
23718,0
23719,0
23720,0
23721,1
23722,0
23723,0
23724,1
23725,0
23726,0
23727,0
23728,1
23729,0
23730,1
23731,1
23732,1
23733,0
23734,1
23735,0
23736,0
23737,0
23738,1
23739,0
23740,1
23741,0
23742,0
23743,1
23744,0
23745,1
23746,1
23747,1
23748,0
23749,0
23750,1
23751,0
23752,0
23753,1
23754,0
23755,1
23756,0
23757,1
23758,0
23759,1
23760,1
23761,0
23762,0
23763,0
23764,0
23765,1
23766,1
23767,1
23768,0
23769,0
23770,1
23771,0
23772,0
23773,1
23774,0
23775,0
23776,0
23777,0
23778,0
23779,1
23780,1
23781,0
23782,1
23783,1
23784,0
23785,1
23786,1
23787,1
23788,0
23789,0
23790,1
23791,0
23792,1
23793,0
23794,1
23795,1
23796,0
23797,0
23798,1
23799,1
23800,0
23801,1
23802,1
23803,1
23804,0
23805,1
23806,0
23807,1
23808,0
23809,0
23810,1
23811,1
23812,0
23813,0
23814,1
23815,1
23816,0
23817,0
23818,1
23819,1
23820,1
23821,0
23822,0
23823,1
23824,0
23825,0
23826,0
23827,1
23828,1
23829,1
23830,0
23831,0
23832,0
23833,0
23834,0
23835,0
23836,0
23837,0
23838,0
23839,0
23840,0
23841,0
23842,0
23843,0
23844,0
23845,1
23846,1
23847,1
23848,1
23849,1
23850,0
23851,1
23852,1
23853,0
23854,1
23855,0
23856,0
23857,0
23858,1
23859,0
23860,1
23861,0
23862,0
23863,0
23864,1
23865,1
23866,1
23867,0
23868,0
23869,0
23870,1
23871,0
23872,0
23873,0
23874,0
23875,1
23876,1
23877,0
23878,1
23879,1
23880,0
23881,1
23882,0
23883,0
23884,1
23885,1
23886,1
23887,0
23888,1
23889,1
23890,0
23891,0
23892,0
23893,0
23894,0
23895,1
23896,0
23897,1
23898,0
23899,1
23900,1
23901,1
23902,1
23903,0
23904,0
23905,0
23906,0
23907,0
23908,0
23909,1
23910,0
23911,0
23912,0
23913,1
23914,0
23915,0
23916,0
23917,1
23918,1
23919,0
23920,1
23921,0
23922,1
23923,1
23924,1
23925,0
23926,1
23927,1
23928,1
23929,1
23930,0
23931,0
23932,0
23933,1
23934,0
23935,1
23936,0
23937,1
23938,0
23939,0
23940,0
23941,1
23942,0
23943,1
23944,1
23945,0
23946,0
23947,1
23948,0
23949,1
23950,0
23951,0
23952,0
23953,1
23954,1
23955,1
23956,0
23957,0
23958,1
23959,1
23960,1
23961,0
23962,1
23963,1
23964,0
23965,0
23966,1
23967,0
23968,1
23969,0
23970,0
23971,0
23972,0
23973,1
23974,1
23975,0
23976,0
23977,0
23978,0
23979,0
23980,1
23981,0
23982,0
23983,0
23984,1
23985,1
23986,0
23987,1
23988,1
23989,0
23990,0
23991,0
23992,0
23993,1
23994,1
23995,1
23996,1
23997,0
23998,0
23999,1
24000,0
24001,1
24002,1
24003,1
24004,1
24005,0
24006,0
24007,0
24008,0
24009,0
24010,0
24011,1
24012,1
24013,0
24014,0
24015,0
24016,0
24017,1
24018,0
24019,1
24020,0
24021,1
24022,1
24023,0
24024,0
24025,0
24026,0
24027,0
24028,1
24029,1
24030,1
24031,1
24032,1
24033,0
24034,0
24035,1
24036,0
24037,1
24038,0
24039,0
24040,0
24041,0
24042,0
24043,0
24044,1
24045,0
24046,1
24047,1
24048,0
24049,1
24050,0
24051,0
24052,0
24053,0
24054,1
24055,0
24056,0
24057,0
24058,1
24059,1
24060,1
24061,1
24062,1
24063,1
24064,1
24065,1
24066,0
24067,1
24068,0
24069,0
24070,0
24071,0
24072,0
24073,0
24074,1
24075,0
24076,0
24077,1
24078,1
24079,0
24080,1
24081,0
24082,0
24083,1
24084,1
24085,1
24086,0
24087,0
24088,0
24089,0
24090,1
24091,0
24092,0
24093,1
24094,1
24095,1
24096,1
24097,0
24098,0
24099,1
24100,1
24101,0
24102,1
24103,1
24104,1
24105,0
24106,0
24107,1
24108,1
24109,1
24110,0
24111,1
24112,1
24113,1
24114,1
24115,1
24116,0
24117,1
24118,0
24119,0
24120,1
24121,1
24122,0
24123,1
24124,0
24125,0
24126,1
24127,1
24128,0
24129,0
24130,1
24131,0
24132,1
24133,0
24134,1
24135,1
24136,0
24137,0
24138,0
24139,1
24140,1
24141,1
24142,0
24143,1
24144,1
24145,0
24146,0
24147,0
24148,1
24149,1
24150,0
24151,0
24152,0
24153,1
24154,1
24155,1
24156,1
24157,0
24158,0
24159,1
24160,1
24161,0
24162,0
24163,0
24164,1
24165,0
24166,0
24167,1
24168,0
24169,0
24170,0
24171,0
24172,0
24173,0
24174,1
24175,0
24176,0
24177,0
24178,0
24179,0
24180,1
24181,1
24182,0
24183,1
24184,0
24185,1
24186,1
24187,1
24188,1
24189,0
24190,1
24191,1
24192,0
24193,1
24194,0
24195,0
24196,0
24197,1
24198,0
24199,0
24200,0
24201,0
24202,0
24203,0
24204,0
24205,1
24206,1
24207,0
24208,1
24209,1
24210,1
24211,1
24212,0
24213,0
24214,0
24215,1
24216,0
24217,0
24218,1
24219,0
24220,0
24221,0
24222,0
24223,1
24224,1
24225,1
24226,1
24227,1
24228,1
24229,1
24230,1
24231,1
24232,1
24233,1
24234,0
24235,1
24236,1
24237,0
24238,0
24239,1
24240,1
24241,0
24242,1
24243,0
24244,1
24245,1
24246,1
24247,0
24248,1
24249,1
24250,0
24251,0
24252,1
24253,0
24254,1
24255,0
24256,0
24257,0
24258,0
24259,1
24260,0
24261,0
24262,1
24263,0
24264,1
24265,1
24266,0
24267,0
24268,0
24269,1
24270,1
24271,0
24272,0
24273,0
24274,1
24275,0
24276,0
24277,0
24278,0
24279,1
24280,0
24281,1
24282,1
24283,0
24284,1
24285,0
24286,0
24287,0
24288,0
24289,1
24290,0
24291,1
24292,0
24293,0
24294,0
24295,1
24296,0
24297,0
24298,0
24299,1
24300,0
24301,0
24302,0
24303,1
24304,0
24305,1
24306,0
24307,0
24308,0
24309,0
24310,1
24311,0
24312,1
24313,0
24314,1
24315,1
24316,0
24317,0
24318,1
24319,1
24320,0
24321,0
24322,0
24323,1
24324,1
24325,1
24326,1
24327,0
24328,1
24329,0
24330,1
24331,0
24332,0
24333,0
24334,0
24335,0
24336,0
24337,0
24338,0
24339,1
24340,0
24341,0
24342,0
24343,1
24344,0
24345,0
24346,0
24347,1
24348,1
24349,0
24350,1
24351,0
24352,1
24353,1
24354,0
24355,0
24356,1
24357,0
24358,0
24359,0
24360,1
24361,1
24362,0
24363,0
24364,1
24365,0
24366,0
24367,1
24368,0
24369,0
24370,0
24371,1
24372,1
24373,0
24374,1
24375,1
24376,0
24377,1
24378,0
24379,1
24380,0
24381,0
24382,0
24383,0
24384,0
24385,0
24386,0
24387,0
24388,0
24389,1
24390,0
24391,1
24392,0
24393,1
24394,1
24395,1
24396,1
24397,1
24398,0
24399,0
24400,1
24401,1
24402,0
24403,1
24404,1
24405,1
24406,1
24407,0
24408,0
24409,1
24410,1
24411,0
24412,0
24413,1
24414,0
24415,1
24416,0
24417,1
24418,0
24419,1
24420,1
24421,1
24422,0
24423,1
24424,1
24425,0
24426,1
24427,1
24428,0
24429,1
24430,1
24431,0
24432,0
24433,0
24434,0
24435,0
24436,1
24437,0
24438,1
24439,1
24440,1
24441,1
24442,1
24443,1
24444,1
24445,1
24446,1
24447,0
24448,0
24449,1
24450,1
24451,0
24452,0
24453,1
24454,0
24455,1
24456,1
24457,1
24458,1
24459,0
24460,0
24461,1
24462,0
24463,0
24464,0
24465,1
24466,0
24467,1
24468,0
24469,1
24470,1
24471,0
24472,1
24473,0
24474,1
24475,1
24476,0
24477,1
24478,0
24479,1
24480,0
24481,1
24482,0
24483,1
24484,0
24485,0
24486,0
24487,1
24488,0
24489,1
24490,1
24491,1
24492,0
24493,0
24494,0
24495,0
24496,1
24497,0
24498,1
24499,0
24500,0
24501,1
24502,1
24503,1
24504,1
24505,0
24506,0
24507,0
24508,1
24509,0
24510,1
24511,0
24512,1
24513,1
24514,0
24515,1
24516,0
24517,0
24518,1
24519,0
24520,0
24521,0
24522,1
24523,1
24524,0
24525,1
24526,0
24527,0
24528,0
24529,0
24530,1
24531,1
24532,1
24533,0
24534,1
24535,0
24536,1
24537,0
24538,1
24539,1
24540,1
24541,1
24542,0
24543,0
24544,0
24545,1
24546,1
24547,0
24548,0
24549,0
24550,0
24551,0
24552,0
24553,1
24554,0
24555,1
24556,0
24557,0
24558,0
24559,0
24560,1
24561,0
24562,1
24563,1
24564,0
24565,1
24566,1
24567,1
24568,0
24569,1
24570,0
24571,0
24572,0
24573,0
24574,1
24575,1
24576,0
24577,0
24578,1
24579,0
24580,0
24581,1
24582,0
24583,0
24584,0
24585,1
24586,1
24587,1
24588,1
24589,0
24590,1
24591,0
24592,1
24593,1
24594,0
24595,0
24596,0
24597,0
24598,0
24599,1
24600,1
24601,1
24602,1
24603,1
24604,1
24605,0
24606,0
24607,1
24608,1
24609,0
24610,1
24611,0
24612,0
24613,1
24614,1
24615,1
24616,1
24617,0
24618,1
24619,1
24620,1
24621,0
24622,1
24623,0
24624,0
24625,1
24626,0
24627,0
24628,0
24629,0
24630,0
24631,0
24632,0
24633,1
24634,0
24635,0
24636,1
24637,0
24638,1
24639,1
24640,0
24641,0
24642,0
24643,1
24644,0
24645,0
24646,1
24647,0
24648,0
24649,1
24650,0
24651,0
24652,0
24653,1
24654,1
24655,0
24656,1
24657,1
24658,1
24659,0
24660,1
24661,0
24662,0
24663,1
24664,1
24665,0
24666,0
24667,1
24668,1
24669,0
24670,0
24671,0
24672,0
24673,1
24674,1
24675,0
24676,1
24677,0
24678,0
24679,0
24680,0
24681,1
24682,0
24683,1
24684,0
24685,0
24686,0
24687,1
24688,0
24689,0
24690,0
24691,1
24692,0
24693,1
24694,1
24695,1
24696,0
24697,1
24698,0
24699,1
24700,0
24701,1
24702,1
24703,0
24704,1
24705,0
24706,0
24707,0
24708,0
24709,0
24710,0
24711,1
24712,0
24713,0
24714,1
24715,0
24716,1
24717,1
24718,0
24719,0
24720,0
24721,1
24722,1
24723,0
24724,0
24725,0
24726,0
24727,1
24728,0
24729,1
24730,0
24731,1
24732,0
24733,1
24734,0
24735,0
24736,1
24737,0
24738,0
24739,0
24740,0
24741,0
24742,0
24743,1
24744,1
24745,0
24746,0
24747,0
24748,0
24749,1
24750,1
24751,0
24752,0
24753,1
24754,0
24755,0
24756,1
24757,0
24758,0
24759,1
24760,0
24761,1
24762,1
24763,1
24764,0
24765,0
24766,0
24767,0
24768,0
24769,1
24770,1
24771,0
24772,1
24773,0
24774,0
24775,1
24776,1
24777,1
24778,0
24779,0
24780,1
24781,0
24782,0
24783,0
24784,0
24785,0
24786,1
24787,0
24788,0
24789,0
24790,1
24791,0
24792,1
24793,0
24794,1
24795,1
24796,0
24797,0
24798,0
24799,1
24800,0
24801,0
24802,1
24803,0
24804,0
24805,0
24806,1
24807,1
24808,1
24809,0
24810,0
24811,0
24812,0
24813,0
24814,0
24815,0
24816,1
24817,1
24818,1
24819,1
24820,0
24821,0
24822,1
24823,0
24824,1
24825,1
24826,1
24827,0
24828,0
24829,0
24830,0
24831,1
24832,0
24833,1
24834,0
24835,1
24836,1
24837,0
24838,0
24839,1
24840,0
24841,0
24842,0
24843,0
24844,0
24845,1
24846,1
24847,1
24848,1
24849,1
24850,0
24851,1
24852,1
24853,0
24854,1
24855,0
24856,0
24857,0
24858,1
24859,0
24860,0
24861,1
24862,0
24863,1
24864,1
24865,0
24866,0
24867,1
24868,0
24869,0
24870,1
24871,0
24872,0
24873,0
24874,0
24875,0
24876,0
24877,1
24878,0
24879,1
24880,0
24881,0
24882,0
24883,0
24884,1
24885,1
24886,1
24887,1
24888,0
24889,1
24890,0
24891,1
24892,0
24893,0
24894,1
24895,1
24896,0
24897,0
24898,1
24899,0
24900,0
24901,0
24902,0
24903,1
24904,0
24905,0
24906,1
24907,1
24908,0
24909,1
24910,1
24911,1
24912,0
24913,0
24914,0
24915,1
24916,0
24917,0
24918,0
24919,0
24920,1
24921,0
24922,1
24923,0
24924,0
24925,0
24926,0
24927,0
24928,0
24929,0
24930,0
24931,1
24932,0
24933,0
24934,0
24935,0
24936,0
24937,1
24938,1
24939,0
24940,1
24941,1
24942,0
24943,0
24944,0
24945,0
24946,0
24947,1
24948,1
24949,0
24950,1
24951,1
24952,0
24953,0
24954,0
24955,1
24956,0
24957,1
24958,1
24959,1
24960,1
24961,0
24962,1
24963,0
24964,1
24965,1
24966,1
24967,1
24968,1
24969,0
24970,0
24971,1
24972,1
24973,1
24974,0
24975,0
24976,0
24977,0
24978,1
24979,0
24980,1
24981,0
24982,1
24983,1
24984,0
24985,0
24986,1
24987,0
24988,1
24989,1
24990,0
24991,1
24992,0
24993,0
24994,0
24995,0
24996,1
24997,0
24998,0
24999,1
25000,1
25001,0
25002,0
25003,0
25004,0
25005,0
25006,1
25007,1
25008,0
25009,1
25010,1
25011,1
25012,0
25013,0
25014,1
25015,1
25016,0
25017,0
25018,0
25019,0
25020,0
25021,0
25022,0
25023,0
25024,1
25025,0
25026,1
25027,1
25028,0
25029,0
25030,1
25031,0
25032,1
25033,0
25034,1
25035,0
25036,1
25037,1
25038,0
25039,0
25040,1
25041,1
25042,0
25043,0
25044,0
25045,0
25046,0
25047,1
25048,0
25049,0
25050,0
25051,0
25052,0
25053,0
25054,0
25055,0
25056,0
25057,1
25058,1
25059,0
25060,1
25061,1
25062,1
25063,0
25064,0
25065,1
25066,0
25067,1
25068,0
25069,0
25070,0
25071,1
25072,1
25073,0
25074,1
25075,1
25076,1
25077,0
25078,0
25079,0
25080,1
25081,1
25082,1
25083,0
25084,1
25085,1
25086,0
25087,1
25088,1
25089,0
25090,0
25091,1
25092,1
25093,1
25094,1
25095,1
25096,1
25097,0
25098,0
25099,1
25100,1
25101,0
25102,0
25103,1
25104,0
25105,0
25106,0
25107,1
25108,0
25109,0
25110,0
25111,1
25112,1
25113,1
25114,0
25115,0
25116,1
25117,0
25118,0
25119,0
25120,1
25121,0
25122,0
25123,0
25124,1
25125,0
25126,0
25127,1
25128,1
25129,0
25130,0
25131,0
25132,1
25133,0
25134,0
25135,0
25136,1
25137,1
25138,1
25139,1
25140,0
25141,1
25142,1
25143,0
25144,0
25145,0
25146,1
25147,0
25148,0
25149,1
25150,0
25151,1
25152,0
25153,1
25154,1
25155,1
25156,1
25157,0
25158,1
25159,1
25160,1
25161,0
25162,1
25163,0
25164,1
25165,0
25166,0
25167,1
25168,0
25169,1
25170,0
25171,0
25172,0
25173,0
25174,1
25175,0
25176,1
25177,0
25178,0
25179,0
25180,1
25181,0
25182,0
25183,0
25184,1
25185,0
25186,1
25187,1
25188,0
25189,1
25190,0
25191,1
25192,0
25193,1
25194,0
25195,0
25196,0
25197,0
25198,0
25199,0
25200,0
25201,0
25202,1
25203,0
25204,0
25205,0
25206,0
25207,0
25208,0
25209,0
25210,0
25211,0
25212,0
25213,0
25214,1
25215,0
25216,1
25217,0
25218,1
25219,0
25220,0
25221,1
25222,0
25223,1
25224,1
25225,0
25226,0
25227,1
25228,1
25229,1
25230,0
25231,1
25232,0
25233,1
25234,0
25235,0
25236,0
25237,1
25238,1
25239,0
25240,0
25241,0
25242,0
25243,0
25244,1
25245,1
25246,1
25247,0
25248,1
25249,1
25250,0
25251,0
25252,0
25253,0
25254,0
25255,0
25256,0
25257,0
25258,0
25259,1
25260,1
25261,0
25262,1
25263,0
25264,0
25265,0
25266,0
25267,1
25268,0
25269,0
25270,1
25271,0
25272,1
25273,1
25274,1
25275,0
25276,0
25277,0
25278,1
25279,1
25280,1
25281,0
25282,1
25283,0
25284,0
25285,0
25286,0
25287,1
25288,0
25289,1
25290,0
25291,1
25292,1
25293,0
25294,1
25295,0
25296,0
25297,0
25298,1
25299,0
25300,1
25301,0
25302,1
25303,0
25304,1
25305,0
25306,1
25307,0
25308,0
25309,0
25310,0
25311,1
25312,0
25313,1
25314,1
25315,0
25316,0
25317,0
25318,0
25319,0
25320,0
25321,1
25322,0
25323,0
25324,0
25325,0
25326,0
25327,0
25328,0
25329,1
25330,0
25331,0
25332,0
25333,0
25334,0
25335,0
25336,0
25337,0
25338,1
25339,0
25340,0
25341,0
25342,1
25343,1
25344,1
25345,1
25346,0
25347,1
25348,0
25349,0
25350,0
25351,0
25352,0
25353,0
25354,0
25355,1
25356,0
25357,0
25358,1
25359,1
25360,0
25361,0
25362,0
25363,1
25364,0
25365,0
25366,0
25367,0
25368,0
25369,1
25370,0
25371,1
25372,1
25373,0
25374,0
25375,0
25376,0
25377,0
25378,0
25379,0
25380,0
25381,0
25382,0
25383,0
25384,0
25385,1
25386,0
25387,0
25388,1
25389,0
25390,1
25391,0
25392,1
25393,0
25394,0
25395,0
25396,0
25397,0
25398,1
25399,0
25400,0
25401,0
25402,1
25403,1
25404,0
25405,0
25406,1
25407,0
25408,1
25409,1
25410,0
25411,0
25412,1
25413,0
25414,0
25415,1
25416,1
25417,1
25418,1
25419,0
25420,0
25421,0
25422,1
25423,0
25424,1
25425,0
25426,1
25427,0
25428,1
25429,0
25430,1
25431,0
25432,1
25433,0
25434,0
25435,1
25436,0
25437,0
25438,0
25439,0
25440,0
25441,1
25442,0
25443,1
25444,1
25445,0
25446,0
25447,0
25448,1
25449,0
25450,1
25451,0
25452,0
25453,0
25454,1
25455,0
25456,0
25457,0
25458,1
25459,1
25460,0
25461,1
25462,0
25463,1
25464,1
25465,0
25466,0
25467,1
25468,1
25469,0
25470,1
25471,0
25472,1
25473,1
25474,1
25475,0
25476,1
25477,1
25478,1
25479,1
25480,0
25481,0
25482,1
25483,0
25484,0
25485,0
25486,1
25487,1
25488,0
25489,0
25490,0
25491,0
25492,1
25493,0
25494,0
25495,0
25496,1
25497,0
25498,0
25499,1
25500,1
25501,0
25502,0
25503,0
25504,1
25505,0
25506,0
25507,1
25508,0
25509,1
25510,0
25511,1
25512,0
25513,0
25514,1
25515,1
25516,0
25517,0
25518,0
25519,0
25520,1
25521,0
25522,0
25523,0
25524,1
25525,0
25526,0
25527,0
25528,1
25529,1
25530,0
25531,0
25532,0
25533,1
25534,0
25535,0
25536,0
25537,1
25538,0
25539,0
25540,1
25541,1
25542,1
25543,1
25544,1
25545,0
25546,1
25547,0
25548,0
25549,0
25550,0
25551,0
25552,0
25553,0
25554,0
25555,0
25556,0
25557,0
25558,0
25559,0
25560,0
25561,0
25562,1
25563,1
25564,1
25565,1
25566,1
25567,0
25568,0
25569,1
25570,1
25571,0
25572,0
25573,1
25574,1
25575,0
25576,0
25577,0
25578,0
25579,0
25580,1
25581,0
25582,1
25583,0
25584,1
25585,1
25586,0
25587,0
25588,1
25589,1
25590,0
25591,0
25592,1
25593,1
25594,1
25595,0
25596,1
25597,1
25598,0
25599,0
25600,0
25601,1
25602,1
25603,0
25604,0
25605,1
25606,0
25607,1
25608,0
25609,0
25610,1
25611,0
25612,1
25613,0
25614,0
25615,1
25616,0
25617,1
25618,0
25619,1
25620,0
25621,0
25622,1
25623,0
25624,0
25625,0
25626,0
25627,1
25628,1
25629,0
25630,0
25631,1
25632,1
25633,1
25634,1
25635,1
25636,0
25637,1
25638,1
25639,0
25640,1
25641,0
25642,0
25643,0
25644,1
25645,1
25646,1
25647,0
25648,1
25649,1
25650,0
25651,0
25652,0
25653,0
25654,0
25655,1
25656,0
25657,0
25658,0
25659,1
25660,1
25661,0
25662,1
25663,0
25664,1
25665,1
25666,0
25667,1
25668,0
25669,1
25670,0
25671,0
25672,0
25673,1
25674,0
25675,0
25676,0
25677,1
25678,0
25679,0
25680,1
25681,1
25682,0
25683,0
25684,1
25685,0
25686,1
25687,1
25688,0
25689,0
25690,1
25691,1
25692,0
25693,1
25694,0
25695,0
25696,1
25697,1
25698,0
25699,1
25700,0
25701,1
25702,0
25703,1
25704,0
25705,1
25706,1
25707,1
25708,1
25709,0
25710,1
25711,1
25712,0
25713,1
25714,0
25715,1
25716,1
25717,0
25718,0
25719,1
25720,0
25721,0
25722,0
25723,0
25724,0
25725,1
25726,1
25727,0
25728,1
25729,0
25730,1
25731,1
25732,1
25733,0
25734,0
25735,1
25736,1
25737,0
25738,0
25739,0
25740,0
25741,0
25742,1
25743,0
25744,0
25745,0
25746,1
25747,1
25748,1
25749,1
25750,1
25751,0
25752,1
25753,0
25754,0
25755,0
25756,1
25757,0
25758,0
25759,1
25760,0
25761,0
25762,0
25763,0
25764,1
25765,1
25766,0
25767,1
25768,0
25769,1
25770,0
25771,1
25772,1
25773,0
25774,0
25775,1
25776,1
25777,0
25778,0
25779,0
25780,0
25781,0
25782,1
25783,0
25784,1
25785,1
25786,0
25787,0
25788,1
25789,0
25790,0
25791,0
25792,0
25793,0
25794,0
25795,1
25796,1
25797,1
25798,1
25799,1
25800,0
25801,0
25802,0
25803,0
25804,0
25805,0
25806,0
25807,1
25808,0
25809,0
25810,1
25811,1
25812,0
25813,1
25814,0
25815,1
25816,0
25817,0
25818,0
25819,0
25820,0
25821,0
25822,1
25823,0
25824,1
25825,1
25826,1
25827,0
25828,0
25829,0
25830,1
25831,0
25832,1
25833,1
25834,1
25835,0
25836,0
25837,1
25838,1
25839,0
25840,0
25841,0
25842,0
25843,1
25844,0
25845,1
25846,0
25847,1
25848,0
25849,0
25850,1
25851,1
25852,1
25853,0
25854,0
25855,0
25856,0
25857,0
25858,0
25859,1
25860,0
25861,1
25862,0
25863,0
25864,1
25865,1
25866,0
25867,0
25868,0
25869,1
25870,0
25871,1
25872,1
25873,1
25874,0
25875,0
25876,1
25877,0
25878,0
25879,1
25880,1
25881,1
25882,1
25883,1
25884,1
25885,0
25886,1
25887,0
25888,0
25889,0
25890,1
25891,0
25892,1
25893,1
25894,1
25895,0
25896,1
25897,0
25898,0
25899,1
25900,1
25901,1
25902,0
25903,0
25904,0
25905,0
25906,0
25907,0
25908,1
25909,1
25910,1
25911,1
25912,1
25913,0
25914,1
25915,0
25916,0
25917,1
25918,1
25919,0
25920,0
25921,0
25922,0
25923,0
25924,1
25925,1
25926,1
25927,1
25928,0
25929,0
25930,1
25931,0
25932,1
25933,0
25934,1
25935,0
25936,0
25937,1
25938,1
25939,1
25940,0
25941,1
25942,1
25943,1
25944,1
25945,0
25946,1
25947,0
25948,0
25949,1
25950,0
25951,0
25952,0
25953,0
25954,0
25955,0
25956,1
25957,0
25958,0
25959,0
25960,1
25961,1
25962,0
25963,0
25964,0
25965,0
25966,0
25967,0
25968,0
25969,1
25970,1
25971,1
25972,1
25973,0
25974,1
25975,0
25976,0
25977,0
25978,0
25979,1
25980,0
25981,0
25982,1
25983,1
25984,1
25985,0
25986,0
25987,0
25988,0
25989,1
25990,1
25991,0
25992,1
25993,0
25994,0
25995,1
25996,0
25997,0
25998,0
25999,1
