16,"977,312",+691,"36,455 ",+54,"912,501","+1,388","28,356","1,016","29,461","1,099","5,204,299","156,883", ,South America,34,910,6
17,"925,342","+31,712","15,531 ",+217,"447,361","+5,846","462,450","5,901","10,920",183,"20,294,377","239,495", ,Asia,92,"5,456",4
18,"845,343","+12,585","14,204 ",+276,"451,118","+14,554","380,021",177,"19,381",326,"4,838,979","110,944", ,Europe,52,"3,071",9
19,"828,598","+6,709","22,574 ",+142,"754,658","+1,586","51,366",546,"13,894",379,"5,690,263","95,415", ,Africa,72,"2,642",10
20,"594,572","+1,957","17,507 ",+121,"40,258",+320,"536,807",676,"51,204","1,508","6,145,774","529,264", ,Europe,20,663,2
21,"592,900","+6,058","18,171 ",+171,"487,445","+3,948","87,284","2,158",66,"6,168,268","22,447", ,Asia,463,"15,123",45
22,"576,965","+6,528","9,841 ",+66,N/A,N/A,N/A,476,"33,639",574,"5,077,285","296,023", ,Europe,30,"1,743",3
23,"569,873","+1,735","12,501 ",+24,"499,846","+1,782","57,526",212,"14,031",308,"3,769,232","92,804", ,Asia,71,"3,249",11
24,"564,778","+1,244","15,690 ",+10,"539,171","+1,444","9,917",667,"29,433",818,"5,626,894","293,243", ,South America,34,"1,223",3
25,"556,931","+5,852","9,188 ",+78,"493,788",+284,"53,955",550,"51,963",857,"3,246,702","302,927", ,Europe,19,"1,166",3
26,"532,040","+7,365","12,821 ",+161,"425,816","+9,019","93,403","1,271","27,739",668,"4,325,130","225,497", ,Europe,36,"1,496",4
27,"484,104","+2,159","6,930 ",+24,"405,966","+4,772","71,208","2,927",42,"2,911,664","17,603", ,Asia,342,"23,869",57
28,"444,157","+1,380","8,677 ",+7,"408,925",+139,"26,555","1,401","4,030",79,"6,082,553","55,185", ,Asia,248,"12,703",18
29,"435,330","+6,295","12,983 ",+116,"350,011","+5,811","72,336",530,"11,490",343,"12,226,406","322,699", ,North America,87,"2,918",3
30,"426,142","+2,963","8,547 ",+60,"372,271","+1,797","45,324","2,498","1,913",38,"5,865,944","26,333", ,Asia,523,"26,063",38
31,"388,184","+4,096","6,427 ",+57,"341,685","+3,966","40,072",945,"10,462",173,"4,122,663","111,115", ,Africa,96,"5,773",9
32,"363,654","+5,086","5,710 ",+117,"283,000","+3,100","74,944",454,"41,883",658,"2,952,909","340,097", ,Europe,24,"1,521",3
33,"359,274",+159,"6,002 ",+13,"349,624",+210,"3,648",550,"10,250",171,"9,990,424","285,024", ,Asia,98,"5,840",4
34,"350,271","+1,986","2,934 ",+2,"332,089","+1,034","15,248",316,"38,083",319,"5,605,071","609,406","9,197,590 ",Asia,26,"3,135",2
35,"332,073","+4,097","5,192 ",+70,"254,700","+2,272","72,181",504,"32,609",510,"4,805,677","471,909", ,Europe,31,"1,961",2
36,"312,728","+7,084","7,333 ",+4,N/A,N/A,N/A,252,"30,880",724,"3,457,247","341,387", ,Europe,32,"1,381",3
37,"311,002","+2,932","4,056 ",+54,"265,815","+3,501","41,131",610,"34,444",449,"3,302,082","365,716", ,Europe,29,"2,226",3
38,"259,588","+3,221","6,280 ",+160,"76,270",+989,"177,038",661,"26,902",651,"2,187,555","226,703", ,Europe,37,"1,537",4
39,"250,219","+3,088","3,206 ",+44,"202,058","+5,000","44,955",392,"24,417",313,"2,755,299","268,870", ,Asia,41,"3,196",4
40,"244,433","+1,056","1,651 ",+14,"230,537","+1,483","12,245","8,324",56,"1,805,972","61,499", ,Asia,120,"17,787",16
41,"241,831","+7,804","2,116 ",+54,"31,536","208,179",319,"27,728",243,"1,958,473","224,552", ,Europe,36,"4,122",4
42,"199,228",+476,"13,814 ",+20,"174,188","11,226",348,"11,218",778,"676,955","38,116", ,South America,89,"1,286",26
43,"182,977","+1,811","3,264 ",+23,"156,870","+1,000","22,843",170,"42,117",751,"1,007,599","231,925", ,North America,24,"1,331",4
44,"180,150","+1,313",598 ,+2,"161,084",+789,"18,468","18,118",60,"17,799,178","1,790,143", ,Asia,55,"16,627",1
45,"174,383","+4,734","1,614 ",+38,"145,287","+3,895","27,482","43,751",405,"1,627,020","408,208", ,Asia,23,"2,469",2
46,"171,493","+3,328","5,283 ",+127,"72,078","+3,050","94,132",544,"24,764",763,"1,041,360","150,375", ,Europe,40,"1,311",7
47,"165,840","+1,911","2,420 ",+38,"140,622","+1,628","22,798",555,"1,313",19,"3,842,524","30,423", ,Asia,762,"52,192",33
48,"159,372","+4,520","2,367 ",+69,"133,255","+2,386","23,750",280,"38,928",578,"837,619","204,598", ,Europe,26,"1,730",5
49,"158,555","+4,403","1,755 ",+42,"96,330","+2,919","60,470","15,576",172,"1,884,578","185,136", ,Asia,64,"5,800",5
50,"152,453","+1,851","1,230 ",+8,"129,950","+2,422","21,273","16,136",130,"3,487,468","369,125", ,Europe,62,"7,681",3
51,"150,161",+531,"2,350 ",+3,"118,008",+204,"29,803",213,"13,782",216,"766,071","70,309", ,North America,73,"4,636",14
52,"148,688","+1,258","1,864 ",+18,"107,624","+1,938","39,200",226,"29,071",364,"419,572","82,034", ,North America,34,"2,744",12
53,"145,846",+189,"9,002 ",+5,"125,230",+249,"11,614",71,"12,420",767,"370,846","31,581", ,South America,81,"1,304",32
54,"145,204",+304,905 ,+5,"140,989",+351,"3,310",79,"33,782",211,"1,158,859","269,613", ,Asia,30,"4,749",4
55,"144,066","+1,138","2,393 ",+21,"120,532","+1,385","21,141","48,577",807,"535,833","180,677", ,Asia,21,"1,239",6
56,"140,409","+1,274","1,156 ",+20,"94,042",+942,"45,211",365,"20,613",170,"1,728,980","253,820", ,Asia,49,"5,893",4
57,"140,353",+150,240 ,+1,"137,881",+173,"2,232",27,"49,987",85,"1,149,684","409,460","2,807,805 ",Asia,20,"11,699",2
58,"138,382",+729,"2,088 ","122,291",+944,"14,003",221,"7,331",111,"4,795,216","254,046", ,Asia,136,"9,040",4
59,"127,127",+654,"4,311 ",+25,"115,931",+525,"6,885",5,"7,039",239,"566,458","31,365", ,North America,142,"4,189",32
60,"125,490",+165,"1,461 ",+7,"117,034",+314,"6,995",71,"24,306",283,"571,472","110,687", ,Asia,41,"3,534",9
61,"121,796","+2,564","1,084 ",+38,"89,769","+2,336","30,943",270,"22,304",199,"1,162,048","212,798", ,Europe,45,"5,038",5
62,"120,970","+1,766","2,481 ",+21,"103,973","+1,408","14,516",265,"30,019",616,"492,499","122,214", ,Europe,33,"1,624",8
63,"119,720","+1,675","3,289 ",+95,"9,989","106,442",578,"11,511",316,"2,522,718","242,560", ,Europe,87,"3,162",4
64,"119,702",+421,"6,832 ",+19,"104,074",+161,"8,796",46,"1,160",66,"1,000,000","9,692", ,Africa,862,"15,102",103
65,"114,834",+568,"1,769 ",+3,"87,244","+2,296","25,821",326,988,15,"1,683,558","14,489", ,Africa,"1,012","65,686",69
66,"112,175",+468,"2,952 ",+2,"50,344",+563,"58,879",121,"11,247",296,"277,350","27,809", ,North America,89,"3,379",36
67,"106,856","+1,411","3,717 ",+49,"81,204","+1,122","21,935",276,"9,000",313,"495,913","41,768", ,Africa,111,"3,194",24
68,"105,852",+468,933 ,+5,"100,952",+476,"3,967",117,"3,727",33,"2,331,439","82,093", ,South America,268,"30,440",12
69,"103,166","+1,427","2,174 ",+23,"81,715",+989,"19,277","1,890",40,"1,351,918","24,774", ,Asia,529,"25,102",40
70,"102,992","+1,883",890 ,+23,"76,893","+1,636","25,209",85,"19,987",173,"748,008","145,161", ,Asia,50,"5,790",7
71,"97,357","+2,558",904 ,+3,"74,367","+1,315","22,086",39,"16,782",156,"8,145,175","1,404,043", ,Europe,60,"6,417",1
72,"97,317","+1,296","3,151 ",+70,"61,322","+1,103","32,844","29,745",963,"452,838","138,410", ,Europe,34,"1,038",7
73,"90,146",+725,"1,901 ",+14,"63,891",+648,"24,354",149,"12,571",265,"485,100","67,647", ,South America,80,"3,772",15
74,"90,073","+2,137","1,900 ",+38,"67,437","+2,197","20,736",198,"43,324",914,"570,798","274,546", ,Europe,23,"1,094",4
75,"90,014",+598,"2,554 ",+15,"58,146","29,314",46,"2,037",58, ,Africa,491,"17,305"
76,"89,661",+561,"1,552 ",+7,"70,194",+355,"17,915",71,"1,652",29,"938,936","17,296", ,Africa,605,"34,978",58
77,"88,522",+536,"1,261 ",+6,"58,578",+741,"28,683","12,807",182,"470,005","67,996", ,Africa,78,"5,482",15
78,"88,495",+201,347 ,+4,"86,518",+170,"1,630",6,"51,243",201,"2,149,366","1,244,578", ,Asia,20,"4,977",1
79,"80,553","+3,125",704  ,+31,"33,708","+1,309","46,141",161,"29,777",260,"1,357,723","501,885", ,Europe,34,"3,843",2
80,"76,265",+959,393 ,+5,"65,124","+1,068","10,748",127,"2,343",12,"2,851,220","87,600", ,Asia,427,"82,819",11
81,"76,012",+322,"1,303 ",+2,"68,367",+494,"6,342",106,"11,567",198,"533,736","81,223", ,Asia,86,"5,043",12
82,"74,900",+218,"2,102 ",+5,"23,364","49,434",38,"15,095",424,"2,063,450","415,848", ,Europe,66,"2,361",2
83,"74,352",+146,611 ,"71,609",+127,"2,132",179,"2,207",18,"1,377,915","40,910", ,Asia,453,"55,126",24
84,"70,669",+474,"1,184 ",+2,"65,242",+132,"4,243",10,339,6,"817,913","3,926", ,Africa,"2,948","175,977",255
85,"69,954",+502,"2,023 ",+46,"46,352",+731,"21,579",138,"33,578",971,"354,205","170,018", ,Europe,30,"1,030",6
86,"58,291",+6,29 ,"58,182",+6,80,"9,929",5,"4,834,370","823,485", ,Asia,101,"202,435",1
87,"52,622",+122,326 ,"51,424",+105,872,19,"1,678",10,"613,831","19,577", ,Africa,596,"96,182",51
88,"48,540",+174,"1,921 ",+13,"38,150",+117,"8,469",93,"1,235",49,"164,062","4,174", ,Asia,810,"20,463",240
89,"45,188",+752,951 ,+15,"23,072",+545,"21,165",38,"15,710",331,"206,724","71,869", ,Europe,64,"3,025",14
90,"40,741",+190,"1,174 ",+6,"37,172",+221,"2,395",71,"6,267",181,"572,266","88,032", ,North America,160,"5,537",11
91,"39,607",+454,556 ,+7,"28,461",+409,"10,590",68,"63,058",885,"148,056","235,720", ,Europe,16,"1,130",4
92,"39,525",+362,361 ,"34,463","+7,049","4,701",34,"7,266",66,"2,421,445","445,124", ,Europe,138,"15,069",2
93,"39,416",+670,556 ,+4,"30,177",+527,"8,683",149,769,11,"3,253,220","63,430", ,Asia,"1,301","92,246",16
94,"38,864",369 ,"29,792","8,703",43,"61,647",585,"1,446,528","2,294,499", ,Europe,16,"1,708",0
95,"30,072",+694,144 ,+2,"21,800",+542,"8,128","1,402",7,"941,468","43,885", ,Asia,713,"148,979",23
96,"28,732",+490,433 ,+9,"18,100","10,199",27,"5,182",78,"2,111,412","380,810", ,Europe,193,"12,805",3
97,"27,993",+6,908 ,"25,657",+11,"1,428","1,092",35,"10,265,843","400,542", ,Australia/Oceania,916,"28,227",2
98,"25,059","+1,859",219 ,+12,"9,510",+136,"15,330",540,5,"660,758","14,252", ,Africa,"1,850","211,706",70
99,"24,963",+211,443 ,"23,344","1,176",52,930,17,"149,000","5,553", ,Africa,"1,075","60,570",180
100,"22,816",+712,293 ,+5,"1,866","20,657",42,"12,156",156,"694,411","369,985", ,Europe,82,"6,406",3
101,"21,547",+34,133 ,+1,"21,176",+15,238,808,5,"227,882","8,547", ,Africa,"1,237","200,464",117
102,"20,296",+212,"1,309 ",+2,"11,513",+169,"7,474",458,30, ,Africa,"2,182","33,838"
103,"18,062",+99,364 ,"17,295",+27,403,971,20,"461,773","24,818", ,Africa,"1,030","51,117",40
104,"17,473",255 ,"16,927",291,16,624,9,"95,472","3,410", ,Africa,"1,602","109,802",293
105,"16,665",+69,341 ,+1,"15,904",+40,420,10,984,20,"239,789","14,159", ,Africa,"1,016","49,663",71
106,"16,440",+67,138 ,+2,"14,684",+247,"1,618",520,4,"241,226","7,625", ,Africa,"1,924","229,233",131
107,"16,054",+547,139 ,+2,"9,860",+414,"6,055",26,"12,099",105,"524,270","395,100",  ,Europe,83,"9,546",3
108,"15,804",+75,358 ,+3,"8,579",+109,"6,867",14,474,11,"171,247","5,141", ,Africa,"2,108","93,037",194
109,"15,472",+174,155 ,+2,"14,195",+191,"1,122",10,"6,041",61,"168,805","65,914", ,Africa,166,"16,523",15
110,"15,411",+79,90 ,+4,"4,842","10,479",25,"54,722",320,"26,355","93,582", ,Australia/Oceania,18,"3,129",11
111,"13,843",+93,350 ,+6,"12,208",+149,"1,285",153,4, ,Africa,"6,555","259,247"
112,"13,325",+61,79 ,"12,548",+83,698,24,"1,003",6,"82,528","6,211", ,Africa,997,"168,190",161
113,"13,286",68 ,"2,057","11,161",20,"10,969",56,"639,047","527,599", ,Asia,91,"17,812",2
114,"13,274",+26,47 ,"12,591",+104,636,12,"24,369",86,"261,047","479,246", ,Asia,41,"11,589",2
115,"12,551",+40,88 ,"11,968",+42,495,"1,303",9, ,Asia,767,"109,441"
116,"12,058",36 ,"9,400","2,622",1,"5,083",15,"455,040","191,812", ,Africa,197,"65,898",5
117,"11,600",+87,71 ,"9,995","1,534","38,406",235,"87,120","288,441", ,South America,26,"4,254",3
118,"11,369",+98,266 ,+1,"7,390",+98,"3,713",7,"3,832",90,"122,186","41,183", ,North America,261,"11,154",24
119,"11,192",+74,109 ,"10,760",+48,323,23,"20,034",195,"106,553","190,736", ,Africa,50,"5,125",5
120,"11,007",+95,304 ,+1,"9,147",+85,"1,556",736,20,"187,667","12,546", ,Africa,"1,359","49,203",80
121,"10,778",+79,160 ,+3,"8,720",+79,"1,898",18,"24,381",362,"453,271","1,025,352", ,Europe,41,"2,763",1
122,"10,105",+229,202 ,+5,"7,925",+21,"1,978",37,"2,149",43,"106,996","22,752", ,Africa,465,"23,280",44
123,"9,434",+35,233 ,"8,170",+22,"1,031",823,20,"34,734","3,030", ,North America,"1,215","49,200",330
124,"9,300",+22,62 ,+2,"9,155",+23,83,9,"4,136",28,"322,361","143,364", ,Africa,242,"36,267",7
125,"9,106",+124,136 ,"8,137",+90,833,11,804,12,"1,197,963","105,794", ,North America,"1,244","83,261",9
126,"8,675",+95,465 ,+7,"4,114",+55,"4,096",491,26, ,Asia,"2,039","38,033"
127,"8,519",+506,183 ,+4,"4,075",+63,"4,261",4,"21,256",457,"45,712","114,058", ,North America,47,"2,190",9
128,"8,472",151 ,"2,242","6,079",7,"21,172",377,"78,966","197,339", ,North America,47,"2,650",5
129,"8,345",+51,41 ,"7,729",575,8,"9,292",46,"48,859","54,401", ,Africa,108,"21,906",18
130,"8,104",+298,87 ,+1,"5,564",+149,"2,453",28,"2,329",25,"484,274","139,197", ,South America,429,"39,989",7
131,"7,585",+6,163 ,"6,032",+29,"1,390",11,"19,207",413,"45,112","114,237", ,North America,52,"2,423",9
132,"7,180",+104,114 ,+2,"5,783",+87,"1,283",39,954,15,"4,382,709","582,514", ,Asia,"1,048","65,998",2
133,"7,162",+35,78 ,"6,452",+85,632,20,"92,628","1,009","173,151","2,239,408", ,Europe,11,991,0
134,"6,808",+26,122 ,"6,036",+40,650,2,"4,858",87,"37,942","27,073", ,North America,206,"11,488",37
135,"6,612",+49,125 ,+1,"6,175",+38,312,11,"5,673",107,"63,144","54,180", ,Africa,176,"9,324",18
136,"6,278",+41,53 ,+2,"5,715",510,480,4,"654,322","49,981", ,Africa,"2,085","247,010",20
137,"6,051",186 ,"5,487",+5,378,4,313,10,"77,323","3,997", ,Africa,"3,197","104,001",250
138,"6,049",+275,99 ,+5,"4,988",962,"1,085",18, ,Africa,922,"56,334"
139,"5,887",162 ,"4,225","1,500",884,24, ,North America,"1,131","41,106"
140,"5,732",+32,154 ,"4,888",+18,690,5,"7,272",195,"32,782","41,589", ,South America,138,"5,118",24
141,"5,717",+3,61 ,"5,599",+2,57,"5,750",61,"94,295","94,836", ,Africa,174,"16,300",11
142,"5,575",+55,42 ,+1,98,"5,435",10,"14,861",112,"67,378","179,610", ,North America,67,"8,932",6
143,"5,516",+10,28 ,"5,302",+10,186,3,"16,118",82,"402,484","1,176,097", ,Europe,62,"12,222",1
144,"5,499",+318,51 ,+2,"2,964","2,484",4,"19,948",185,"27,129","98,410", ,Africa,50,"5,405",10
145,"5,469",+27,181 ,+1,"3,454",+38,"1,834",267,9,"108,259","5,280", ,Africa,"3,749","113,276",189
146,"5,333",+7,117 ,"5,217",-1,2,"9,055",199,"22,391","38,019", ,South America,110,"5,034",26
147,"5,183",+17,85 ,"5,048",+12,50,"3,643",60,"72,105","50,677", ,Africa,275,"16,739",20
148,"4,996",+12,45 ,"4,856",+29,95,4,"46,706",421,"53,920","504,085", ,North America,21,"2,377",2
149,"4,927",63 ,"1,924","2,940",2,"1,012",13,"32,711","6,722", ,Africa,988,"77,245",149
150,"4,579",121 ,"3,529",929,285,8, ,Africa,"3,513","132,934"
151,"4,151",+25,60 ,"3,880",+6,211,1,59,0.9,"977,854","13,994", ,Asia,"16,834","1,164,626",71
152,"3,776",123 ,"3,631",22,1,"1,544",50,"26,604","10,876", ,Africa,648,"19,886",92
153,"3,469",69 ,"2,742",658,164,3, ,Africa,"6,097","306,541"
154,"3,325",+79,8 ,"1,488",+102,"1,829",18,"20,226",49,"26,604","161,835", ,North America,49,"20,549",6
155,"3,181",62 ,"3,003",116,1,283,6,"62,494","5,554", ,Africa,"3,537","181,474",180
156,"3,151",+19,65 ,"2,699",+8,387,377,8,"157,074","18,782", ,Africa,"2,654","128,662",53
157,"3,090",+17,44 ,"2,972",+50,74,252,4,"360,194","29,378", ,Africa,"3,968","278,654",34
158,"2,444",44 ,"2,337",63,5,"1,229",22,"33,033","16,614", ,Africa,814,"45,187",60
159,"2,434",+6,74 ,"1,847",+1,513,302,9, ,Africa,"3,306","108,752"
160,"2,164",+14,44 ,"1,283",+5,837,"1,007",20,"27,017","12,568", ,Africa,993,"48,858",80
161,"2,088",+3,25 ,"2,008",+2,55,417,5,"1,321,598","264,209","5,002,100 ",Australia/Oceania,"2,396","200,084",4
162,"2,079",+1,606 ,"1,383",+1,90,23,69,20,"17,404",578, ,Asia,"14,484","49,689","1,730"
163,"2,078",+91,79 ,"1,241",+2,758,9,85,3,"50,488","2,054", ,Africa,"11,830","311,171",487
164,"1,834",+34,49 ,+1,"1,492",+54,293,7,"54,000","1,443","19,775","582,251", ,Europe,19,693,2
165,"1,786",+38,48 ,"1,088",650,10,"10,231",275,"199,491","1,142,763", ,Europe,98,"3,637",1
166,"1,732",+3,102 ,"1,581",+8,49,104,6, ,Africa,"9,601","163,035"
167,"1,676",83 ,"1,358",235,2,328,16,"35,957","7,038", ,Africa,"3,049","61,558",142
168,"1,432",+28,19 ,"1,270",+35,143,20,"37,510",498,"15,735","412,170", ,Europe,27,"2,009",2
169,"1,381",+4,35 ,"1,225",+1,121,14,0.4,"1,339,465","13,707", ,Asia,"70,763","2,792,122",73
170,"1,161",+6,26 ,"1,041",+11,94,4,"26,944",603,"8,306","192,759", ,North America,37,"1,657",5
171,"1,065",+7,5 ,"1,009",+5,51,1,"31,615",148,"98,775","2,932,140", ,Europe,32,"6,737",0
172,"1,005",17 ,946,+2,42,"4,549",77,"7,498","33,937", ,Africa,220,"12,996",29
173,893,+5, ,384,509,6,270,"345,381","104,617", ,Asia,"3,697",10
174,801,12 ,675,114,7,"20,563",308,"7,838","201,212", ,North America,49,"3,246",5
175,761,+5,6 ,740,15,1,"19,539",154,"9,877","253,601", ,North America,51,"6,491",4
176,720,+2,7 ,582,131,30,0.3,"112,939","4,738", ,Asia,"33,105","3,405,125",211
177,720,+4,1 ,630,89,60,0.08,"67,818","5,631", ,Africa,"16,727","12,043,691",178
178,712,13 ,699,0, 
179,684,7 ,601,76,76,0.8,"32,221","3,572", ,Australia/Oceania,"13,189","1,288,711",280
180,655,+7,3 ,585,+5,67,4,"16,639",76,"51,953","1,319,776", ,Europe,60,"13,122",1
181,649, ,517,132,182,"22,647","6,347", ,Africa,"5,498",158
182,617,7 ,605,5,703,8, ,Africa,"1,422","125,381"
183,519,+5, ,503,+1,16,"10,604","172,978","3,534,130", ,Europe,94,0
184,515,10 ,478,27,405,8,"289,552","227,509", ,Africa,"2,471","127,270",4
185,509,21 ,183,305,7,8,0.3, ,Africa,"118,801","2,879,514"
186,433,+1, ,393,+3,40,558,"212,537","274,120", ,Asia,"1,791",4
187,370,25 ,344,1,"4,341",293,"19,138","224,540", ,Europe,230,"3,409",4
188,354,+4, ,307,47,21,"242,754","14,432", ,Asia,"47,515",69
189,340,+10,9 ,228,+5,103,1,"5,468",145,"115,019","1,849,894", ,North America,183,"6,908",1
190,292,+1,2 ,266,+1,24,1,"4,420",30,"55,240","836,197", ,North America,226,"33,031",1
191,290,+1,7 ,264,+1,19,1,"1,009",24,"50,986","177,323", ,North America,991,"41,076",6
192,271,+1,3 ,+1,177,+8,91,"1,473",16,"17,063","92,735", ,North America,679,"61,333",11
193,184, ,168,16,"1,866","5,200","52,730", ,Africa,536,19
194,172,+3,3 ,160,+1,9,"6,532",114,"3,873","147,095", ,North America,153,"8,777",7
195,162,1 ,127,34,"16,380",101,"5,315","537,412", ,North America,61,"9,890",2
196,152,3 ,147,2,346,7,"77,829","177,157", ,Asia,"2,890","146,441",6
197,146,4 ,138,+4,4,2,"1,485",41,"5,022","51,096", ,North America,673,"24,572",20
198,90,+3, ,80,10,810,"11,341","102,083", ,North America,"1,234",10
199,85, ,72,13,"1,179","5,655","78,471", ,North America,848,13
200,73,1 ,71,1,"2,408",33,"6,431","212,104", ,North America,415,"30,320",5
201,46, ,46,0,70,"4,238","6,488", ,Asia,"14,200",154
202,44,2 ,35,7,49,2,"17,576","19,544", ,Australia/Oceania,"20,439","449,655",51
203,43, ,41,2,381,"6,252","55,449", ,North America,"2,622",18
204,41, ,28,13,6,"83,345","11,383", ,Asia,"178,581",88
205,36, ,32,4,126,"18,012","62,824", ,Australia/Oceania,"7,964",16
206,31, ,30,1,23,"14,932","11,232", ,Asia,"42,884",89
207,27, ,15,12,"33,666", ,Europe,30
208,25, ,23,+2,2,468,"4,332","81,177", ,North America,"2,135",12
209,19, ,18,1,334,"13,742","241,877", ,North America,"2,990",4
210,17, ,17,+2,0,"4,824","4,746","1,346,765", ,South America,207,1
211,17, ,5,12,24,"4,500","6,482", ,Australia/Oceania,"40,835",154
212,14, ,14,0,"2,422","2,882","498,530", ,North America,413,2
213,13,1 ,12,0,"2,604",200,626,"125,376", ,North America,384,"4,993",8
214,10,1 ,8,1,17,2, ,Africa,"60,371","603,713"
215,10, ,3,7,664,"2,651","176,006", ,North America,"1,506",6
216,9,2 ,7,0, 
217,4, ,4,0,67, ,Australia/Oceania,"14,842"
218,3, ,1,2,269,"1,149","103,049", ,Australia/Oceania,"3,717",10
219,2, ,2,0,10, ,Australia/Oceania,"99,498"
220,1, ,1,0,3, ,Australia/Oceania,"310,264"
"17,844,002","+111,795","306,222","+1,467","15,747,554","+86,451","1,790,226","28,162",Asia, 
"18,297,912","+250,137","438,078","+4,265","11,101,442","+156,094","6,758,392","32,035",North America, 
"11,711,421","+71,246","335,786","+1,320","10,442,210","+66,348","933,425","16,785",South America, 
"19,003,071","+204,713","438,837","+4,938","8,675,801","+177,494","9,888,433","26,991",Europe, 
"2,320,386","+19,805","54,965",+348,"1,977,560","+11,978","287,861","2,535",Africa, 
"46,283",+88,"1,032",+4,"33,188",+13,"12,063",25,Australia/Oceania, 
721,15,706,0,0, 
"69,223,796","+657,784","1,574,935","+12,342","47,978,461","+498,378","19,670,400","106,533","8,880.8",202.0,All,"
"

"
","
","17,732,207","+118,072","304,755","+1,642","15,661,103","+106,378","1,766,349","28,168",Asia,"
"
"
","
","18,047,775","+229,139","433,813","+3,505","10,945,348","+125,146","6,668,614","31,550",North America,"
"
"
","
","11,640,175","+64,010","334,466","+1,212","10,375,862","+74,033","929,847","16,790",South America,"
"
"
","
","18,798,358","+179,402","433,899","+5,273","8,498,307","+140,293","9,866,152","27,306",Europe,"
"
"
","
","2,300,581","+13,259","54,617",+408,"1,965,582","+18,053","280,382","2,528",Africa,"
"
"
","
","46,195",+260,"1,028",+7,"33,175",+18,"11,992",25,Australia/Oceania,"
"
"
","
",721,15,706,0,0,"
"
World,"68,566,012","+604,142","1,562,593","+12,047","47,480,083","+463,921","19,523,336","106,367","8,796",200.5,All,"
"
1,"86,646",+12,"4,634 ","81,732",+13,280,6,60,3,"160,000,000","111,163","1,439,323,776 ",Asia,"16,612","310,601",9
2,"15,594,661","+211,071","293,455 ","+2,981","9,089,702","+105,849","6,211,504","26,860","46,992",884,"211,208,183","636,438", ,North America,21,"1,131",2
3,"9,735,975","+32,067","141,398 ",+404,"9,214,806","+37,161","379,771","8,944","7,025",102,"148,814,055","107,371", ,Asia,142,"9,802",9
4,"6,675,915","+47,850","178,184 ",+796,"5,854,709","+53,642","643,022","8,318","31,309",836,"25,700,000","120,529", ,South America,32,"1,197",8
5,"2,515,009","+26,097","44,159 ",+562,"1,981,526","+24,938","489,324","2,300","17,231",303,"80,095,220","548,739", ,Europe,58,"3,305",2
6,"2,309,621","+13,713","56,352 ",+491,"171,868","+1,583","2,081,401","3,088","35,349",862,"27,993,301","428,442", ,Europe,28,"1,159",2
7,"1,757,393","+14,841","61,240 ",+634,"958,629","+25,497","737,524","3,345","29,085","1,014","23,386,113","387,044", ,Europe,34,987,3
8,"1,750,241","+12,282","62,033 ",+616,N/A,N/A,N/A,"1,271","25,722",912,"46,047,237","676,732", ,Europe,39,"1,097",1
9,"1,720,587","+4,887","46,833 ",+187,N/A,N/A,N/A,"2,371","36,794","1,002","24,101,272","515,394", ,Europe,27,999,2
10,"1,469,919","+3,610","40,009 ",+121,"1,305,587","+4,891","124,323","3,715","32,392",882,"4,124,441","90,890", ,South America,31,"1,134",11
11,"1,384,610","+7,510","38,158 ",+163,"1,278,326","+10,731","68,126","2,376","27,085",746,"6,814,795","133,306", ,South America,37,"1,340",8
12,"1,218,325","+18,319","20,161 ",+622,"881,900","+18,600","316,264","4,257","14,521",240,"29,141,172","347,322", ,Europe,69,"4,162",3
13,"1,182,249","+6,399","110,074 ",+357,"873,555","+7,369","198,620","3,279","9,127",850,"3,023,227","23,340", ,North America,110,"1,177",43
14,"1,076,178","+8,310","20,592 ",+411,"738,845","+16,399","316,741","1,835","28,449",544,"6,506,710","172,007", ,Europe,35,"1,837",6
15,"1,062,397","+11,023","50,917 ",+323,"754,224","+11,269","257,256","5,780","12,578",603,"6,477,718","76,691", ,Asia,80,"1,659",13
16,"976,621","+1,505","36,401 ",+77,"911,113","+1,724","29,107","1,010","29,440","1,097","5,195,499","156,617", ,South America,34,911,6
17,"893,630","+33,198","15,314 ",+211,"441,515","+5,245","436,801","5,882","10,546",181,"20,089,966","237,083", ,Asia,95,"5,533",4
18,"832,758","+10,811","13,928 ",+195,"436,564","+12,860","382,266",177,"19,093",319,"4,838,979","110,944", ,Europe,52,"3,132",9
19,"821,889","+4,011","22,432 ",+183,"753,072","+7,322","46,385",546,"13,782",376,"5,640,042","94,573", ,Africa,73,"2,659",11
20,"592,615",+859,"17,386 ",+66,"39,938",+671,"535,291",723,"51,035","1,497","6,116,392","526,734", ,Europe,20,668,2
21,"586,842","+5,292","18,000 ",+133,"483,497","+4,295","85,345","2,136",66,"6,112,234","22,243", ,Asia,468,"15,266",45
22,"570,437","+6,146","9,775 ",+71,N/A,N/A,N/A,487,"33,258",570,"5,077,285","296,023", ,Europe,30,"1,755",3
23,"568,138","+2,123","12,477  ",+17,"498,064","+2,339","57,597",212,"13,988",307,"3,736,860","92,007", ,Asia,71,"3,255",11
24,"563,534","+1,392","15,680 ",+17,"537,727","+1,460","10,127",655,"29,368",817,"5,604,702","292,087", ,South America,34,"1,224",3
25,"551,079","+4,244","9,110 ",+84,"493,504",+481,"48,465",550,"51,417",850,"3,220,571","300,489", ,Europe,19,"1,176",3
